バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
HEROIC VERSE,Ska-sh All Neurons!!,A-STYLE NEURO+"スカ"+FUNK DRUMSTEP,かめりあ feat. ななひら,8,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2349,1173,3,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-08-02 13:07
HEROIC VERSE,Smashing Wedge,HARDCORE,nora2r,6,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3759,1832,95,14,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-02-06 23:11
HEROIC VERSE,Sparkle Smilin',TWINKLE POP,BEMANI Sound Team "Qrispy Joybox" feat.いちか,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,STOIC HYPOTHESIS,RIDDIM CORE,BEMANI Sound Team "Expander",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,Sugar Drippin',GARAGE,kors k,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,2122,1053,16,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-07-31 11:21
HEROIC VERSE,T-REX vs Velociraptor (In the Far east euphoria),RAVECORE,RoughSketch & TARACHINE,7,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3218,1591,36,6,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-12-21 20:52
HEROIC VERSE,take me higher,FUTURE JERSEY,KOTONOHOUSE,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,TECHNO Style Essentials,TECHNO,BEMANI Sound Team "SETUP from Berlin",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,THE BRAVE MUST DIE,HARDCORE,BEMANI Sound Team "L.E.D.-G",43,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,4045,1981,83,1,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-04-22 23:01
HEROIC VERSE,The Sky of Sadness,WORLD/CONTEMPORARY,猫叉Master,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,Theory,TRAP,YUTO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,TRIUMPH,UK HARDCORE,AJURIKA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,UNITE THE HEART,DANCE POP DUET,BEMANI Sound Team "T.Kakuta" feat. 709sec. / 花たん,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,VALKYRIAS -英雄誕生-,HEROIC VALHALLA ROCK,BEMANI Sound Team "HuΣeR" feat.Fernweh,3,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2761,1375,11,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-11-09 23:33
HEROIC VERSE,VIBRΛ,EMO STEP,Nhato Vs. MK,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1873,932,9,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-06-20 12:25
HEROIC VERSE,Virus Funk,PROGRESSIVE DISCO,Nhato,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2222,1105,12,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-06-21 23:08
HEROIC VERSE,Volcanic Dragon,HARDCORE RAVE,DJ Shimamura,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,Voo Doo Bamboleo,TRIBAL DANCE,SOUND HOLIC Vs. ZYTOKINE feat. CALEN,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,Ypsilon,HARD STACC,BEMANI Sound Team "setup",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,がっつり陰キャ!? 怪盗いいんちょの億劫^^;,Hi-メランコリックコア,噂の怪盗少女ぷらずま★彡Prim@休業中～( _ _ ).。,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,ガヴリールドロップキック,IIDX EDITION,Remixed by かめりあ,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,シャムシールの舞,バトルダンス,Zektbach,17,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2570,1276,18,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-05-04 19:31
HEROIC VERSE,セピアの軌跡 ft. 天宮みや(少女フラクタル),MS J TRANCE POP,Xceon,3,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2403,1198,7,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-04-28 12:46
HEROIC VERSE,バッドエンド・シンドローム,PIANO CHRONICLE,アリスシャッハと魔法の楽団,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2984,1488,8,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-05-05 22:06
HEROIC VERSE,ピアノ協奏曲第1番”蠍火” (BlackY Remix),PDM,Remixed by BlackY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,ラブキラ☆スプラッシュ,HYPER POP,BEMANI Sound Team "Sota F." feat.いちか,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2529,1262,5,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-05-21 12:36
HEROIC VERSE,ランカーキラーガール,KILLER PUNK,中島由貴 × いちか,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2937,1460,17,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-06-23 18:01
HEROIC VERSE,俺ら東京さ行ぐだ,IIDX EDITION,Remixed by すわひでお & uno(IOSYS),0,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,曼荼羅恋々,GOTHIC CORE,BEMANI Sound Team "Akhuta Works" feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,深淵に捧ぐレクイエム,CYBER REQUIEM,OSTER project,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,灼熱Beach Side Bunny (Masayoshi Iimori Remix),NRG,Remixed by Masayoshi Iimori,5,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1819,890,39,2,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-04-17 21:25
HEROIC VERSE,狂水一華,STYLISH CROSSOVER,BEMANI Sound Team "HuΣeR Vs. SYUNN" feat.いちか,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,眠りの国のステラ,空想ファンタジーシリーズ,BEMANI Sound Team "DJ TOTTO",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,華麗なる大犬円舞曲,CINEMATIC VALSE,Wiktoria,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
HEROIC VERSE,錬成人間トリコロイダー,特撮ハードコア,DJ SHARPNEL feat. ￥Ｃｕスタ平,16,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,3210,1598,14,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-04-18 10:43
HEROIC VERSE,開きたまえ！Next stAge！,CHARACTER SONG,librarians of Rootage (Ripnte， Stampa and Cleep),0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,-65℃,WHITE OUT,BEMANI Sound Team "D.J.Amuro",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,ABSOLUTE (kors k Remix),IIDX ANTHEM REVIVAL,Remixed by kors k,18,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2644,1310,24,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-03-23 18:53
BISTROVER,Ah Hah Yeah,UPTEMPO RAW,Masayoshi Iimori,17,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2187,1080,27,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-03-27 22:12
BISTROVER,AMRITA -不滅ノ花-,ORIENTAL TRANCE,SOUND HOLIC feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,apo:llioth,HARDCORE,Juggernaut.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,As You Want,CYBER LIQUID FUNK,Maozon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,ASIAN VIRTUAL REALITIES (MELTING TOGETHER IN DAZZLING DARKNESS),BIG BEAT,かめりあ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,BEMANI PRO LEAGUE Theme,BPL EDM,BEMANI Sound Team "Sota F.",1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1986,990,6,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-07-16 11:14
BISTROVER,BIGソムタム,DRUM STEP,AJURIKA,0,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,BLACK or WHITE?,SYMPHONIC SPEED SCHRANZ,BlackYooh vs. siromaru,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Burning Flame,HYPER TECHNO,AJURIKA feat.SAK.,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Chewingood!!!,CHIP RAVE,TORIENA,3,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2630,1313,4,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-05-15 13:41
BISTROVER,CONNECT-,EPIC TRANCE,BEMANI Sound Team "Sota Fujimori",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Crazy Jackpot,UK HARDCORE,Hommarju,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Danza Aestas,CONTEMPORARY SALSA,Feryquitous,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Dawn Saga,CELTIC TRANCE STEP,Nhato,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,DENIM,TECHNO,SLAKE,6,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,1751,869,13,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-06-23 17:27
BISTROVER,Don't Stop The Music feat. Kanae Asaba,ELECTRO FUNK,Nhato,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1883,939,5,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-06-12 12:12
BISTROVER,Empire of Fury,JUNGLE TERROR,kors k,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Euphoric Lagoon,J-DANCE FUSION,BEMANI Sound Team "TAG",3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2606,1295,16,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-03-07 13:28
BISTROVER,Explorer feat. ぷにぷに電機,DANCE POP,パソコン音楽クラブ,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2156,1074,8,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-05-21 12:30
BISTROVER,Farewell to Marrakech,MOROCCAN CROSSOVER,Dirty Androids,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Frisk And Squeak,MAKINA,nora2r,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,GIGA RAID,NEO RUSSIAN FUTURE,Blacklolita,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Globe Glitter,RAVE STEP,Sana，ATSUMI UEDA by BEMANI Sound Team "PON",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,HIGH VOLTAGE,HARDSTYLE,Yuta Imai,31,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2281,1133,15,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-01-31 22:32
BISTROVER,IIDX RED Ending (Ryu☆Remix),CAPTIVATE,Remixed by Ryu☆,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,innocent revolver,BIGBAND JAZZ,OSTER project,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Jungle Eater,DRUMSTEP / RAGGATEK,Hommarju,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,LAST DAY,PSYCHEDELIC TRANCE,AJURIKA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Level 3,DRUMSTEP / DnB,Yamato,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,LIKE A VAMPIRE,HEAVY METAL,koyomi，星野奏子 by BEMANI Sound Team "TAKA",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,LOCUS OF THE TRAVEL,HAPPY BISTRO CORE,CANVAS feat. Quimar & BEMANI Sound Team "L.E.D.-G",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Lovely Howdy Cowboy!!,HAPPY COUNTRY CORE,まろん feat. キャサリン,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Mars beach,BALEARIC,さよひめぼう,7,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2253,1124,5,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-03-23 23:26
BISTROVER,MA・TSU・RI,JAPANESQUE,かなたん，アマギセーラ，ぁゅ by BEMANI Sound Team "藤森崇多",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,MEGAERA,BULGARIAN CORE,fallen shepherd × cotowari ft. nayuta,12,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3455,1674,107,6,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-11-21 22:04
BISTROVER,MOVE! (We Keep It Movin'),ORBITALIC ELECTRIC MUSIC,Jonny Dynamite!，Lisa - paint with stars -，Rio Hiiragi by BEMANI Sound Team "U1-ASAMi",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Neo Heritage,HDM,kors k vs MAD CHILD,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Ocean Blue feat. Luschel,HiTECH FUSION,lapix,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2485,1241,3,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-05-06 21:06
BISTROVER,of the first magnitude,TRANCE,BEMANI Sound Team "Trance Liquid",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Overslept,DRUM'N'BASS,PARKGOLF,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Para siempre,MEXICAN DRUMSTEP,削除 feat. 削除,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Party Starter,K-POP,ARM (IOSYS) × cotowari ft. anporin,4,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2321,1152,17,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-06-20 12:48
BISTROVER,Parvati,ORBITALIC WORLD MUSIC,BEMANI Sound Team "U1 overground",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Playball,TECH HOUSE,sanodg,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,1384,691,2,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-03-27 21:45
BISTROVER,POLKAMANIA,ポルカ2020,かめりあ feat. ななひら,2,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2943,1441,61,6,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-03-23 18:40
BISTROVER,Ritual of Anubis,ARABIC HARD RITUAL,KO3 & Relect,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-18 20:36
BISTROVER,Romanticが止まらない,IIDX EDITION,Remixed by BEMANI Sound Team "L.E.D." & IOSYS,9,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2733,1366,1,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2024-03-12 22:55
